Site,Replicate,Season,Year,Nemertean,Tellina versicolor,Tellina laevigata,Mulinia lateralis,Mactra fragilis,Macoma tenta,Macoma constricta,Ensis minor,Rangia cuneata,Donax texasianus,Amygdalum papyrium,Geukensia demissa,Tagelus divisus,Tagelus plebius,Petricolaria pholadiformis,Agriopoma texasianum,Mytilopsis leucophaetata,Rangia flexuosa,Modiolus squamosus,Neanthes succinea,Naineris grubei,Naineris bicornis,Dendronereis arborifera,Sigambra tentaculata,Nephtys incisa,Polydora aggregata,Polydora ligni,Polydora socialis,Spiophanes bombyx,Streblospio benedictii,Tharyx annulosus,Cossura sp. A,Trochochaeta sp. A,Hobsonia florida,Paranaitis speciosa,Pisione remota,Poecilochaetus johnsoni,Spio pettiboneae,Polydora caulleryi,Dispio uncinata,Microspio pigmentata,Scolepis texana,Scoloplos sp. B,Eteone lactea,Eteone heteropoda,Capitella capitata,Mediomastus ambiseta,Mediomastus spp ,Decamastus gracilis,Boguea enigmatica,Dasybranchus lunulatus,Mediomastus californiensis,Parandalia americana,Synelmis albini,Ceratonereis mirabilis,Paraprionospio pinnata,Amphiduros sp . A,Leitoscoloplos fragilis,Oliva reticularis,Glycinde solitaria,Diopatra cuprea,Nothria sp. A,Salvatoria clavata,Certatocephalus oculata,Monayunkia aestuarina,Vitta  usnea,Littoridinops palustris,Eulimastoma canaliclatum,Macrocyraea zebra,Nassarius acutus,Nassarius vibex,Anthuridae spp.,Ptilanthura colpos,Ampeliscidae spp.,Ampelisca abdita,Leucon acutirostris,Corophium louisianum,Dexaminidae,Gammarus spp. ,Gammarus mucronatus,Haustoriidae spp. ,Ischyroceridae,Lysianassidae,Megaluropidaespp.,Cerapus benthophilius,Ancinus depressus,Clibanarius vittatus,Callinectes sapidus,Pagurus annulipes,Elasmopus levis,Listriella barnardii,Mysidopsis bigelowi,Mysidae spp.,Bowmaniella dissimilis,Colomastigidae,Liljeborgiidae,Panopeus obesus,Upogebia affinis,Rithropanopeus harrisii,Farfantepenaeus duorarum,unknown polychaete,Oligochaete (Tubificidae),Anispotera,Chironomi larvae,Bug 1,unknown amphipod,Spionidae,Penaeidae,Decapod,hippogriff,Coordinates (DMM),Temperature,Salinity,Salinity_class,Dissolved Oxygen,pH,abundance,richness,Site,Replicate,Season,Year,DF,SF,DS,H,PA,PR,OM,GC,FC,SC,PI,U,hippogriff,percent_clay,percent_silt,percent_sand,percent_LOI,Bobs,Bdep,mean_annual_SAL,SAL_anomaly,Site,Replicate,Season,Year
1,R3,Summer,2021,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚19.454' W -89˚48.030',31.9,17.18,mesohaline,9.25,8.6,8,6,1,R3,Summer,2021,2,2,0,0,0,2,2,0,0,0,0,0,1,2.3809358,2.0713162,95.5477968,2.403392403,0.7024797,1.9301289,21.46666667,4.286666667,1,R3,Summer,2021
2,R1,Summer,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚28.903' W -89˚56.981',31,1.66,oligohaline,4.77,7.69,1,2,2,R1,Summer,2021,0,1,0,0,0,0,0,0,0,0,0,0,1,13.176932,28.531268,58.29178257,11.65784541,0.5881443,3.3065217,7.962,6.302,2,R1,Summer,2021
4,R1,Summer,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚29.885' W -90˚06.586',29,0.21,oligohaline,6.26,7.63,21,4,4,R1,Summer,2021,0,20,0,0,0,1,1,0,0,0,0,0,1,13.2297987,28.020749,58.7494746,57.82698735,0.7091399,0.3487299,1.9337,1.7237,4,R1,Summer,2021
4,R2,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚29.885' W -90˚06.586',29,0.21,oligohaline,6.26,7.63,75,2,4,R2,Summer,2021,0,75,0,0,0,0,0,0,0,0,0,0,1,13.2297987,28.020749,58.7494746,57.82698735,0.7091399,0.3487299,1.9337,1.7237,4,R2,Summer,2021
4,R3,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚29.885' W -90˚06.586',29,0.21,oligohaline,6.26,7.63,71,2,4,R3,Summer,2021,0,71,0,0,0,0,0,0,0,0,0,0,1,13.2297987,28.020749,58.7494746,57.82698735,0.7091399,0.3487299,1.9337,1.7237,4,R3,Summer,2021
5,R2,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚33.925' W -90˚09.916',29.4,0.12,oligohaline,6.22,7.31,1,2,5,R2,Summer,2021,1,0,0,0,0,0,0,0,0,0,0,0,1,7.1531299,17.753442,75.0934696,23.57227903,0.5461847,3.925037,1.646666667,1.526666667,5,R2,Summer,2021
7,R1,Summer,2021,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚29.829' W -90˚00.577',30.4,0.64,oligohaline,6.12,7.73,3,3,7,R1,Summer,2021,0,3,0,0,0,0,0,0,0,0,0,0,1,10.7061448,23.779207,65.5146576,11.07553956,0.6330634,2.7548834,3.797666667,3.157666667,7,R1,Summer,2021
7,R2,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚29.829' W -90˚00.577',30.4,0.64,oligohaline,6.12,7.73,1,2,7,R2,Summer,2021,0,0,0,0,0,0,1,0,0,0,0,0,1,10.7061448,23.779207,65.5146576,11.07553956,0.6330634,2.7548834,3.797666667,3.157666667,7,R2,Summer,2021
7,R3,Summer,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚29.829' W -90˚00.577',30.4,0.64,oligohaline,6.12,7.73,2,2,7,R3,Summer,2021,0,0,0,0,0,2,0,0,0,0,0,0,1,10.7061448,23.779207,65.5146576,11.07553956,0.6330634,2.7548834,3.797666667,3.157666667,7,R3,Summer,2021
8,R1,Summer,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.833' W -89˚54.555',30.8,22.42,polyhaline,6.51,8.47,9,5,8,R1,Summer,2021,2,6,0,0,0,1,0,0,0,0,0,0,1,1.34263434,0.924597,97.73277001,0.437831213,0.7730269,0.6053976,23.0025,0.5825,8,R1,Summer,2021
8,R2,Summer,2021,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.833' W -89˚54.555',30.8,22.42,polyhaline,6.51,8.47,16,7,8,R2,Summer,2021,3,9,0,0,0,3,0,0,0,0,0,1,1,1.34263434,0.924597,97.73277001,0.437831213,0.7730269,0.6053976,23.0025,0.5825,8,R2,Summer,2021
8,R3,Summer,2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.833' W -89˚54.555',30.8,22.42,polyhaline,6.51,8.47,10,4,8,R3,Summer,2021,1,9,0,0,0,0,0,0,0,0,0,0,1,1.34263434,0.924597,97.73277001,0.437831213,0.7730269,0.6053976,23.0025,0.5825,8,R3,Summer,2021
9,R1,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚16.063' W -89˚57.439',30.1,17.14,mesohaline,6.84,8.54,13,5,9,R1,Summer,2021,1,10,1,0,0,0,1,0,0,0,0,0,1,1.07258349,0.5332591,98.39410596,0.373179403,0.7549003,1.6052902,20.08666667,2.946666667,9,R1,Summer,2021
9,R2,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚16.063' W -89˚57.439',30.1,17.14,mesohaline,6.84,8.54,7,5,9,R2,Summer,2021,4,1,0,0,0,0,1,0,0,0,0,1,1,1.07258349,0.5332591,98.39410596,0.373179403,0.7549003,1.6052902,20.08666667,2.946666667,9,R2,Summer,2021
9,R3,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚16.063' W -89˚57.439',30.1,17.14,mesohaline,6.84,8.54,8,5,9,R3,Summer,2021,1,1,1,0,0,5,0,0,0,0,0,0,1,1.07258349,0.5332591,98.39410596,0.373179403,0.7549003,1.6052902,20.08666667,2.946666667,9,R3,Summer,2021
10,R1,Summer,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.798' W -90˚00.991',29.5,13.66,mesohaline,6.07,8.32,2,3,10,R1,Summer,2021,0,1,0,0,0,0,1,0,0,0,0,0,1,14.3438078,24.499875,61.15632455,14.49297914,0.6768025,1.5666362,16.864,3.204,10,R1,Summer,2021
10,R3,Summer,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.798' W -90˚00.991',29.5,13.66,mesohaline,6.07,8.32,1,2,10,R3,Summer,2021,0,0,0,0,0,1,0,0,0,0,0,0,1,14.3438078,24.499875,61.15632455,14.49297914,0.6768025,1.5666362,16.864,3.204,10,R3,Summer,2021
11,R1,Summer,2021,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.248' W -90˚02.671',29.1,14.77,mesohaline,6.29,8.32,3,3,11,R1,Summer,2021,0,1,0,0,0,2,0,0,0,0,0,0,1,21.93301,39.93597,38.13103378,6.031771063,0.6932806,2.0881422,16.55375,1.78375,11,R1,Summer,2021
11,R2,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.248' W -90˚02.671',29.1,14.77,mesohaline,6.29,8.32,5,4,11,R2,Summer,2021,4,0,1,0,0,0,0,0,0,0,0,0,1,21.93301,39.93597,38.13103378,6.031771063,0.6932806,2.0881422,16.55375,1.78375,11,R2,Summer,2021
11,R3,Summer,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.248' W -90˚02.671',29.1,14.77,mesohaline,6.29,8.32,6,7,11,R3,Summer,2021,2,2,0,0,0,1,1,0,0,0,0,0,1,21.93301,39.93597,38.13103378,6.031771063,0.6932806,2.0881422,16.55375,1.78375,11,R3,Summer,2021
12,R1,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.218' W -90˚08.373',28.9,13.41,mesohaline,6.92,7.92,5,2,12,R1,Summer,2021,0,0,5,0,0,0,0,0,0,0,0,0,1,13.249841,25.719914,61.030235,3.125553336,0.6788537,2.2809696,13.59,0.18,12,R1,Summer,2021
12,R2,Summer,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.218' W -90˚08.373',28.9,13.41,mesohaline,6.92,7.92,3,3,12,R2,Summer,2021,0,1,2,0,0,0,0,0,0,0,0,0,1,13.249841,25.719914,61.030235,3.125553336,0.6788537,2.2809696,13.59,0.18,12,R2,Summer,2021
12,R3,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚17.218' W -90˚08.373',28.9,13.41,mesohaline,6.92,7.92,2,2,12,R3,Summer,2021,0,0,2,0,0,0,0,0,0,0,0,0,1,13.249841,25.719914,61.030235,3.125553336,0.6788537,2.2809696,13.59,0.18,12,R3,Summer,2021
13,R1,Summer,2021,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚19.412' W -89˚50.408',30.9,16.77,mesohaline,10.14,8.68,4,4,13,R1,Summer,2021,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,99.9999102,1.328405913,0.6648432,2.7850522,19.862,3.092,13,R1,Summer,2021
13,R2,Summer,2021,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚19.412' W -89˚50.408',30.9,16.77,mesohaline,10.14,8.68,3,3,13,R2,Summer,2021,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,99.9999102,1.328405913,0.6648432,2.7850522,19.862,3.092,13,R2,Summer,2021
13,R3,Summer,2021,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚19.412' W -89˚50.408',30.9,16.77,mesohaline,10.14,8.68,5,4,13,R3,Summer,2021,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,99.9999102,1.328405913,0.6648432,2.7850522,19.862,3.092,13,R3,Summer,2021
14,R1,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,N 29˚19.244' W -89˚50.230',30.4,16.63,mesohaline,9.52,8.65,3,3,14,R1,Summer,2021,2,0,0,0,0,1,0,0,0,0,0,0,1,12.0239185,20.779487,67.19659609,0.418992036,0.6852243,2.0807407,20.68714286,4.057142857,14,R1,Summer,2021
14,R2,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,N 29˚19.244' W -89˚50.230',30.4,16.63,mesohaline,9.52,8.65,7,7,14,R2,Summer,2021,1,3,1,0,0,2,0,0,0,0,0,0,1,12.0239185,20.779487,67.19659609,0.418992036,0.6852243,2.0807407,20.68714286,4.057142857,14,R2,Summer,2021
14,R3,Summer,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,N 29˚19.244' W -89˚50.230',30.4,16.63,mesohaline,9.52,8.65,2,3,14,R3,Summer,2021,0,1,0,0,0,1,0,0,0,0,0,0,1,12.0239185,20.779487,67.19659609,0.418992036,0.6852243,2.0807407,20.68714286,4.057142857,14,R3,Summer,2021
15,R1,Summer,2021,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚15.303' W -89˚58.595',30.2,14.65,mesohaline,6.98,8.58,8,7,15,R1,Summer,2021,3,3,0,0,0,1,1,0,0,0,0,0,1,15.0178421,24.425314,60.55683939,3.242882647,0.783847,0.6386265,22.525,7.875,15,R1,Summer,2021
15,R2,Summer,2021,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,N 29˚15.303' W -89˚58.595',30.2,14.65,mesohaline,6.98,8.58,22,11,15,R2,Summer,2021,9,3,0,0,0,6,2,0,0,0,0,0,1,15.0178421,24.425314,60.55683939,3.242882647,0.783847,0.6386265,22.525,7.875,15,R2,Summer,2021
15,R3,Summer,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚15.303' W -89˚58.595',30.2,14.65,mesohaline,6.98,8.58,3,3,15,R3,Summer,2021,2,1,0,0,0,0,0,0,0,0,0,0,1,15.0178421,24.425314,60.55683939,3.242882647,0.783847,0.6386265,22.525,7.875,15,R3,Summer,2021
1,R1,Fall,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚159.411' W -89˚50.408',26.6,20.72,polyhaline,6.81,8.37,1,,1,R1,Fall,2021,,,,,,,,,,,,,,2.3809358,2.0713162,95.5477968,2.403392403,0.7024797,1.9301289,21.46666667,0.746666667,1,R1,Fall,2021
1,R2,Fall,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,N 29˚159.411' W -89˚50.408',26.6,20.72,polyhaline,6.81,8.37,2,,1,R2,Fall,2021,,,,,,,,,,,,,,2.3809358,2.0713162,95.5477968,2.403392403,0.7024797,1.9301289,21.46666667,0.746666667,1,R2,Fall,2021
